sku,canonical_sku,legacy_sku_aliases,parent_sku,product_group_id,group_key,grouping_confidence,canonical_variant,variant_role,status,record_state,active,review_required,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,arrangement_variant,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,sync_wix,wix_publish_eligible,wix_handle_id,wix_handle_ids_all,wix_visible,wix_collections,wix_media_urls,wix_description_html,sync_sevdesk,erp_category,sync_amazon,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,sot_status,derived_from_sku,channel_cleanup_required,channel_cleanup_notes,conflict_flags,conflict_notes
XW-501.08,XW-501.08,,,206ed1e5-fdd4-5f96-babe-bda172016ce4,UNTERRICHTSHEFT|christkindl-hits #1 - f-tuba,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Unterrichtsheft,Christkindl-Hits,CKH,1,Christkindl-Hits,EDITION,physical,F-Tuba,,,,,,,,,PHYSICAL,Christkindl-Hits #1 - F-Tuba,CKH#1 FTB,CKH#1_FTB,Christkindl-Hits #1 - F-Tuba ist eine Heftausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: F-Tuba,Format: PHYSICAL,Kategorie: Unterrichtsheft,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,Christkindl-Hits #1 FTB,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,24,EXACT,,false,,,
XW-501.09,XW-501.09,,,116c5247-99b0-54d7-8809-02670d829539,UNTERRICHTSHEFT|christkindl-hits #1 - b-tuba,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Unterrichtsheft,Christkindl-Hits,CKH,1,Christkindl-Hits,EDITION,physical,B-Tuba,,,,,,,,,PHYSICAL,Christkindl-Hits #1 - B-Tuba,CKH#1 BTB,CKH#1_BTB,Christkindl-Hits #1 - B-Tuba ist eine Heftausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: B-Tuba,Format: PHYSICAL,Kategorie: Unterrichtsheft,,,,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,MusikHeroes,false,Christkindl-Hits #1 BTB,,Christkindl-Hits #1 BTB,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,25,EXACT,,false,,,
XW-501.10,XW-501.10,,,f00c1b3c-2351-528a-a687-19a9b9fb6657,RESERVED|XW-501.10,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-501.10,Reserviert XW-501.10,XW-501.10,Reserviert - XW-501.10 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,26,RESERVED,,false,,,
XW-501.11,XW-501.11,,,5489f516-032e-5fee-8413-2aa3a6ec1f43,RESERVED|XW-501.11,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-501.11,Reserviert XW-501.11,XW-501.11,Reserviert - XW-501.11 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,27,RESERVED,,false,,,
XW-501.12,XW-501.12,,,ad480977-798d-5901-8f94-c22ec79ae953,PLAYALONG|christkindl-hits #1 - playalongs in c,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Playalong,Christkindl-Hits,CKH,1,Christkindl-Hits,PLAYALONG,digital,,,C,,,,,,,PLAYALONG,Christkindl-Hits #1 - Playalongs in C,CKH#1 PA in C,CKH#1_PA-in C,Christkindl-Hits #1 - Playalongs in C ist ein Playalong-Produkt im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PLAYALONG,Kategorie: Playalong,,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,MusikHeroes_Playalongs digital,false,#1 Playalongs in C,,Playalongs CKH#1 in C,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,28,EXACT,,false,,,
XW-501.13,XW-501.13,,,d8d8c43e-6517-50db-b9ee-9711711f6371,ZUSATZSTIMME|christkindl-hits #1 - 2. stimme in b (hoch),HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Zusatzstimme,Christkindl-Hits,CKH,1,Christkindl-Hits,ADDITIONAL_VOICE,digital,,2,B,hoch,,,,,,DIGITAL,Christkindl-Hits #1 - 2. Stimme in B (hoch),CKH#1 2B-h,CKH#1_2B-h,Christkindl-Hits #1 - 2. Stimme in B (hoch) ist eine Zusatzstimmen-Ausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,MusikHeroes_Noten digital,false,#1 Zusatzstimme in B (hoch),,ZST CKH#1 - 2.St. B hoch,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,29,EXACT,,false,,,
XW-501.13-P,XW-501.13-P,,XW-501.13,d8d8c43e-6517-50db-b9ee-9711711f6371,ZUSATZSTIMME|christkindl-hits #1 - 2. stimme in b (hoch),HIGH,false,FORMAT_VARIANT,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Zusatzstimme,Christkindl-Hits,CKH,1,Christkindl-Hits,ADDITIONAL_VOICE,digital,,2,B,hoch,,,,,,PRINT_AT_HOME,Christkindl-Hits #1 - 2. Stimme in B (hoch),CKH#1 2B-h,CKH#1_2B-h,2.Stimme in B (hoch) für Tenorhorn und andere Instrumente im Violinschlüssel in B als PRINT,SOURCE,WIX,2.Stimme in B (hoch) für Tenorhorn und andere Instrumente im Violinschlüssel in B als PRINT,,,,,B2B,9.00,10.00,9.90,EUR,ERP_NET,0.00,true,100.0,,,,,,,,,,,,,,,,,,,true,true,product_63bf5d9f-8f11-485d-5d40-774d45b36634,product_63bf5d9f-8f11-485d-5d40-774d45b36634,true,MH-ZST physisch GESAMT|B2B|MusikHeroes-Gesamt,4f718e_c9c37c0d6b1f4e8fbe6a6350a17b90a4~mv2.jpg|4f718e_3c44d341cafb49d09ace615ed42a2994~mv2.jpg,<p>2.Stimme in B (hoch) für Tenorhorn und andere Instrumente im Violinschlüssel in B<strong>&nbsp;</strong>als PRINT</p>,true,MusikHeroes_Print@Home,false,#1 Zusatzstimme in B (hoch) 🖨️,Christkindl-Hits #1 / 2.Stimme in B (hoch) [PRINT],ZST CKH#1_2B-hoch,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,29,DERIVED,,false,,,
XW-501.14,XW-501.14,,,38fcdcf0-bd8e-5796-ab7f-d3fe57fb8f97,ZUSATZSTIMME|christkindl-hits #1 - 2. stimme in f,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Zusatzstimme,Christkindl-Hits,CKH,1,Christkindl-Hits,ADDITIONAL_VOICE,digital,,2,F,,,,,,,DIGITAL,Christkindl-Hits #1 - 2. Stimme in F,CKH#1 2F,CKH#1_2F,Christkindl-Hits #1 - 2. Stimme in F ist eine Zusatzstimmen-Ausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#1 Zusatzstimme in F,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,31,EXACT,,false,,,
XW-501.15,XW-501.15,,,bce3b2cb-ef98-59af-ad18-64d38f2d44d3,RESERVED|XW-501.15,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-501.15,Reserviert XW-501.15,XW-501.15,Reserviert - XW-501.15 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,-- FREI --,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,32,RESERVED,,false,,,
XW-501.16,XW-501.16,,,ee96af4d-ebea-5440-ace9-3aa9c7060fb2,RESERVED|XW-501.16,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-501.16,Reserviert XW-501.16,XW-501.16,Reserviert - XW-501.16 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,-- FREI --,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,33,RESERVED,,false,,,
XW-501.17,XW-501.17,,,2956e1f2-a2a7-57f1-86ac-01c5c2e35015,PLAYALONG|christkindl-hits #1 - playalongs horn,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Playalong,Christkindl-Hits,CKH,1,Christkindl-Hits,PLAYALONG,digital,Horn,,,,,,,,,PLAYALONG,Christkindl-Hits #1 - Playalongs Horn,CKH#1 PA HRN,CKH#1_PA-HRN,Christkindl-Hits #1 - Playalongs Horn ist ein Playalong-Produkt im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Horn,Format: PLAYALONG,Kategorie: Playalong,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#1 Playalongs HRN,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,34,EXACT,,false,,,
XW-501.18,XW-501.18,,,e3d0f18e-bbbd-52ad-b1fb-a6bdd189a156,RESERVED|XW-501.18,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-501.18,Reserviert XW-501.18,XW-501.18,Reserviert - XW-501.18 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,35,RESERVED,,false,,,
XW-501.19,XW-501.19,,,0565ed09-49d0-5416-9392-c45127972daf,RESERVED|XW-501.19,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-501.19,Reserviert XW-501.19,XW-501.19,Reserviert - XW-501.19 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,36,RESERVED,,false,,,
XW-501.20,XW-501.20,,,7d31d29b-29b8-5051-b622-7c87fbdea02c,RESERVED|XW-501.20,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-501.20,Reserviert XW-501.20,XW-501.20,Reserviert - XW-501.20 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,37,RESERVED,,false,,,
XW-502.01,XW-502.01,,,5d60b5d8-e045-5979-8f85-f6f4b16387cb,UNTERRICHTSHEFT|christkindl-hits #2 - trompete,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Unterrichtsheft,Christkindl-Hits,CKH,2,Christkindl-Hits,EDITION,physical,Trompete,,,,,,,,,PHYSICAL,Christkindl-Hits #2 - Trompete,CKH#2 TRP,CKH#2_TRP,Christkindl-Hits #2 - Trompete ist eine Heftausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Trompete,Format: PHYSICAL,Kategorie: Unterrichtsheft,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,Christkindl-Hits #2 TRP,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,42,EXACT,,false,,,
XW-502.02,XW-502.02,,,90210b6f-8dac-52b9-abfb-ffa9a251c855,UNTERRICHTSHEFT|christkindl-hits #2 - posaune,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Unterrichtsheft,Christkindl-Hits,CKH,2,Christkindl-Hits,EDITION,physical,Posaune,,,,,,,,,PHYSICAL,Christkindl-Hits #2 - Posaune,CKH#2 POS,CKH#2_POS,Christkindl-Hits #2 - Posaune ist eine Heftausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Posaune,Format: PHYSICAL,Kategorie: Unterrichtsheft,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,Christkindl-Hits #2 POS,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,43,EXACT,,false,,,
XW-502.03,XW-502.03,,,e7e0c32a-d1bb-5aa7-a7a4-d9accb6951f1,ZUSATZSTIMME|christkindl-hits #2 - 2. stimme in b,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Zusatzstimme,Christkindl-Hits,CKH,2,Christkindl-Hits,ADDITIONAL_VOICE,digital,,2,B,,,,,,,DIGITAL,Christkindl-Hits #2 - 2. Stimme in B,CKH#2 2B,CKH#2_2B,Christkindl-Hits #2 - 2. Stimme in B ist eine Zusatzstimmen-Ausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#2 Zusatzstimme in B,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,44,EXACT,,false,,,
XW-502.04,XW-502.04,,,d099155a-f84f-57f5-ad74-e3464c981ad6,ZUSATZSTIMME|christkindl-hits #2 - 2. stimme in c,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Zusatzstimme,Christkindl-Hits,CKH,2,Christkindl-Hits,ADDITIONAL_VOICE,digital,,2,C,,,,,,,DIGITAL,Christkindl-Hits #2 - 2. Stimme in C,CKH#2 2C,CKH#2_2C,Christkindl-Hits #2 - 2. Stimme in C ist eine Zusatzstimmen-Ausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#2 Zusatzstimme in C,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,45,EXACT,,false,,,
XW-502.05,XW-502.05,,,536b294b-979b-5497-88b3-9d256385131d,ZUSATZSTIMME|christkindl-hits #2 - begleitstimme in c,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Zusatzstimme,Christkindl-Hits,CKH,2,Christkindl-Hits,ADDITIONAL_VOICE,digital,,,C,,,,,,,DIGITAL,Christkindl-Hits #2 - Begleitstimme in C,CKH#2 Begl-C,CKH#2_Begl-C,Christkindl-Hits #2 - Begleitstimme in C ist eine Zusatzstimmen-Ausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#2 Begleitstimme in C,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,46,EXACT,,false,,,
XW-502.06,XW-502.06,,,dbcfe443-cd33-5a34-8d22-4dd214704edb,PLAYALONG|christkindl-hits #2 - playalongs trompete,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Playalong,Christkindl-Hits,CKH,2,Christkindl-Hits,PLAYALONG,digital,Trompete,,,,,,,,,PLAYALONG,Christkindl-Hits #2 - Playalongs Trompete,CKH#2 PA TRP,CKH#2_PA-TRP,Christkindl-Hits #2 - Playalongs Trompete ist ein Playalong-Produkt im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Trompete,Format: PLAYALONG,Kategorie: Playalong,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#2 Playalongs TRP,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,47,EXACT,,false,,,
XW-502.07,XW-502.07,,,ae9b9bcb-0bf6-543a-825d-a21e38288b39,PLAYALONG|christkindl-hits #2 - playalongs posaune,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Playalong,Christkindl-Hits,CKH,2,Christkindl-Hits,PLAYALONG,digital,Posaune,,,,,,,,,PLAYALONG,Christkindl-Hits #2 - Playalongs Posaune,CKH#2 PA POS,CKH#2_PA-POS,Christkindl-Hits #2 - Playalongs Posaune ist ein Playalong-Produkt im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Posaune,Format: PLAYALONG,Kategorie: Playalong,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#2 Playalongs POS,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,48,EXACT,,false,,,
XW-502.08,XW-502.08,,,0d99bc50-ac13-5ae4-8159-b54f08da554c,RESERVED|XW-502.08,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.08,Reserviert XW-502.08,XW-502.08,Reserviert - XW-502.08 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,49,RESERVED,,false,,,
XW-502.09,XW-502.09,,,f99ed7d9-6ac5-5870-8649-8571e4ae4155,RESERVED|XW-502.09,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.09,Reserviert XW-502.09,XW-502.09,Reserviert - XW-502.09 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,50,RESERVED,,false,,,
XW-502.10,XW-502.10,,,cd8a3196-b3c9-5ed3-9cdb-62b38c931218,RESERVED|XW-502.10,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.10,Reserviert XW-502.10,XW-502.10,Reserviert - XW-502.10 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,51,RESERVED,,false,,,
XW-502.11,XW-502.11,,,0d7df40d-1a33-5246-a9d6-5dafec70de0a,RESERVED|XW-502.11,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.11,Reserviert XW-502.11,XW-502.11,Reserviert - XW-502.11 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,52,RESERVED,,false,,,
XW-502.12,XW-502.12,,,5a95eb04-5fe3-5475-a0df-1d3e1102d87a,RESERVED|XW-502.12,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.12,Reserviert XW-502.12,XW-502.12,Reserviert - XW-502.12 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,53,RESERVED,,false,,,
XW-502.13,XW-502.13,,,eea81cf9-0419-5877-b4f4-fd327eb00627,RESERVED|XW-502.13,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.13,Reserviert XW-502.13,XW-502.13,Reserviert - XW-502.13 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,54,RESERVED,,false,,,
XW-502.14,XW-502.14,,,c4526f4a-213d-5d21-9597-cb6c2154cfd7,RESERVED|XW-502.14,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.14,Reserviert XW-502.14,XW-502.14,Reserviert - XW-502.14 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,-- FREI --,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,55,RESERVED,,false,,,
XW-502.15,XW-502.15,,,974c9637-40db-57f8-9ea8-eee5a324551a,RESERVED|XW-502.15,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.15,Reserviert XW-502.15,XW-502.15,Reserviert - XW-502.15 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,-- FREI --,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,56,RESERVED,,false,,,
XW-502.16,XW-502.16,,,5214f635-f8c8-5122-bd7e-0f21b689a0ab,PLAYALONG|christkindl-hits #2 - playalongs horn,HIGH,true,CANONICAL,live,ACTIVE,true,false,MusikHeroes,MusikHeroes,Playalong,Christkindl-Hits,CKH,2,Christkindl-Hits,PLAYALONG,digital,Horn,,,,,,,,,PLAYALONG,Christkindl-Hits #2 - Playalongs Horn,CKH#2 PA HRN,CKH#2_PA-HRN,Christkindl-Hits #2 - Playalongs Horn ist ein Playalong-Produkt im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Horn,Format: PLAYALONG,Kategorie: Playalong,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,#2 Playalongs HRN,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:MusikHeroes,57,EXACT,,false,,,
XW-502.17,XW-502.17,,,6a7e359e-43cf-54d7-83df-40a76fd525d7,RESERVED|XW-502.17,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.17,Reserviert XW-502.17,XW-502.17,Reserviert - XW-502.17 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,58,RESERVED,,false,,,
XW-502.18,XW-502.18,,,81dc786c-d463-5d0d-a789-8e04a1e93831,RESERVED|XW-502.18,LOW,true,CANONICAL,draft,RESERVED,false,false,MusikHeroes,MusikHeroes,Reserviert,Christkindl-Hits,CKH,,,RESERVED,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-502.18,Reserviert XW-502.18,XW-502.18,Reserviert - XW-502.18 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:MusikHeroes,59,RESERVED,,false,,,
